ID	Sample.Name	Sample_name	host_subject_id	Date	study_day	SAMPLE_TYPE	Location	run_prefix..exp.	env_material	surcat	Bases
ERR1459482	SAMEA4037227	qiita_sid_10172:10172.1892	R9016.Floor.31	3/27/13	31	Floor	R9016	MiSeq1	surface layer	Room_Surface	3824679
ERR1459483	SAMEA4037228	qiita_sid_10172:10172.1893	R9016.Cold Tap Faucet Handle.31	3/27/13	31	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	3440535
ERR1459484	SAMEA4037229	qiita_sid_10172:10172.194	R9016.Floor.-39	1/16/13	-39	Floor	R9016	MiSeq1	surface layer	Room_Surface	4331284
ERR1459485	SAMEA4037230	qiita_sid_10172:10172.196	R9016.Cold Tap Water.-39	1/16/13	-39	Cold Tap Water	R9016	MiSeq1	water	Water	4341401
ERR1459486	SAMEA4037231	qiita_sid_10172:10172.2011	R9016.Bedrail.32	3/28/13	32	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	3539742
ERR1459487	SAMEA4037232	qiita_sid_10172:10172.2012	R9016.Glove from Glove Box.32	3/28/13	32	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1249978
ERR1459488	SAMEA4037233	qiita_sid_10172:10172.2013	R9016.Floor.32	3/28/13	32	Floor	R9016	MiSeq1	surface layer	Room_Surface	3822414
ERR1459489	SAMEA4037234	qiita_sid_10172:10172.2014	R9016.Cold Tap Faucet Handle.32	3/28/13	32	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	2684629
ERR1459490	SAMEA4037235	qiita_sid_10172:10172.2018	R10016.Bedrail.32	3/28/13	32	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	2967150
ERR1459491	SAMEA4037236	qiita_sid_10172:10172.2019	R10016.Glove from Glove Box.32	3/28/13	32	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1574930
ERR1459492	SAMEA4037237	qiita_sid_10172:10172.2020	R10016.Floor.32	3/28/13	32	Floor	R10016	MiSeq1	surface layer	Room_Surface	3515582
ERR1459493	SAMEA4037238	qiita_sid_10172:10172.2021	R10016.Cold Tap Faucet Handle.32	3/28/13	32	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	3205428
ERR1459494	SAMEA4037239	qiita_sid_10172:10172.2022	NA.BLANK.32	3/28/13	32	blank control		MiSeq1	sterile water		1578101
ERR1459495	SAMEA4037240	qiita_sid_10172:10172.2026	R9016.Bedrail.33	3/29/13	33	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	4948723
ERR1459496	SAMEA4037241	qiita_sid_10172:10172.2028	R9016.Floor.33	3/29/13	33	Floor	R9016	MiSeq1	surface layer	Room_Surface	3611618
ERR1459497	SAMEA4037242	qiita_sid_10172:10172.2029	R9016.Cold Tap Faucet Handle.33	3/29/13	33	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	3595310
ERR1459498	SAMEA4037243	qiita_sid_10172:10172.2041	R9016.Bedrail.34	3/30/13	34	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	2278439
ERR1459499	SAMEA4037244	qiita_sid_10172:10172.2042	R9016.Glove from Glove Box.34	3/30/13	34	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1550619
ERR1459500	SAMEA4037245	qiita_sid_10172:10172.2043	R9016.Floor.34	3/30/13	34	Floor	R9016	MiSeq1	surface layer	Room_Surface	4169412
ERR1459501	SAMEA4037246	qiita_sid_10172:10172.2044	R9016.Cold Tap Faucet Handle.34	3/30/13	34	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	2730080
ERR1459502	SAMEA4037247	qiita_sid_10172:10172.2048	R10016.Bedrail.34	3/30/13	34	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	6607911
ERR1459503	SAMEA4037248	qiita_sid_10172:10172.2050	R10016.Floor.34	3/30/13	34	Floor	R10016	MiSeq1	surface layer	Room_Surface	3279116
ERR1459504	SAMEA4037249	qiita_sid_10172:10172.2051	R10016.Cold Tap Faucet Handle.34	3/30/13	34	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	2392142
ERR1459505	SAMEA4037250	qiita_sid_10172:10172.2052	NA.BLANK.34	3/30/13	34	blank control		MiSeq1	sterile water		1268551
ERR1459506	SAMEA4037251	qiita_sid_10172:10172.2053	R9016.Hand.35	3/31/13	35	Hand	R9016	MiSeq1	sebum	Patient_Skin	6406326
ERR1459507	SAMEA4037252	qiita_sid_10172:10172.2054	R9016.Nose.35	3/31/13	35	Nose	R9016	MiSeq1	sebum	Patient_Skin	9975815
ERR1459508	SAMEA4037253	qiita_sid_10172:10172.2055	R9016.Axilla.35	3/31/13	35	Axilla	R9016	MiSeq1	sebum	Patient_Skin	6022333
ERR1459509	SAMEA4037254	qiita_sid_10172:10172.2056	R9016.Bedrail.35	3/31/13	35	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	5092173
ERR1459510	SAMEA4037255	qiita_sid_10172:10172.2057	R9016.Glove from Glove Box.35	3/31/13	35	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1686217
ERR1459511	SAMEA4037256	qiita_sid_10172:10172.2058	R9016.Floor.35	3/31/13	35	Floor	R9016	MiSeq1	surface layer	Room_Surface	3221434
ERR1459512	SAMEA4037257	qiita_sid_10172:10172.2063	R10016.Bedrail.35	3/31/13	35	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	6178467
ERR1459513	SAMEA4037258	qiita_sid_10172:10172.2064	R10016.Glove from Glove Box.35	3/31/13	35	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1523439
ERR1459514	SAMEA4037259	qiita_sid_10172:10172.2065	R10016.Floor.35	3/31/13	35	Floor	R10016	MiSeq1	surface layer	Room_Surface	3928869
ERR1459515	SAMEA4037260	qiita_sid_10172:10172.2066	R10016.Cold Tap Faucet Handle.35	3/31/13	35	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	1129480
ERR1459516	SAMEA4037261	qiita_sid_10172:10172.2067	NA.BLANK.35	3/31/13	35	blank control		MiSeq1	sterile water		1151677
ERR1459517	SAMEA4037262	qiita_sid_10172:10172.2072	R9016.Glove from Glove Box.36	4/1/13	36	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1168740
ERR1459518	SAMEA4037263	qiita_sid_10172:10172.2073	R9016.Floor.36	4/1/13	36	Floor	R9016	MiSeq1	surface layer	Room_Surface	11080682
ERR1459519	SAMEA4037264	qiita_sid_10172:10172.2075	R10016.Hand.36	4/1/13	36	Hand	R10016	MiSeq1	sebum	Patient_Skin	5312784
ERR1459520	SAMEA4037265	qiita_sid_10172:10172.2179	R10016.Nose.38	4/3/13	38	Nose	R10016	MiSeq1	sebum	Patient_Skin	5030112
ERR1459521	SAMEA4037266	qiita_sid_10172:10172.218	R10016.Cold Tap Water.-39	1/16/13	-39	Cold Tap Water	R10016	MiSeq1	water	Water	976366
ERR1459522	SAMEA4037267	qiita_sid_10172:10172.2180	R10016.Axilla.38	4/3/13	38	Axilla	R10016	MiSeq1	sebum	Patient_Skin	1864699
ERR1459523	SAMEA4037268	qiita_sid_10172:10172.2181	R10016.Bedrail.38	4/3/13	38	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	3392819
ERR1459524	SAMEA4037269	qiita_sid_10172:10172.2182	R10016.Glove from Glove Box.38	4/3/13	38	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	2083498
ERR1459525	SAMEA4037270	qiita_sid_10172:10172.2183	R10016.Floor.38	4/3/13	38	Floor	R10016	MiSeq1	surface layer	Room_Surface	9105451
ERR1459526	SAMEA4037271	qiita_sid_10172:10172.2184	R10016.Cold Tap Faucet Handle.38	4/3/13	38	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	3900330
ERR1459527	SAMEA4037272	qiita_sid_10172:10172.2238	R10016.Hand.39	4/4/13	39	Hand	R10016	MiSeq1	sebum	Patient_Skin	5387529
ERR1459528	SAMEA4037273	qiita_sid_10172:10172.2239	R10016.Nose.39	4/4/13	39	Nose	R10016	MiSeq1	sebum	Patient_Skin	3136723
ERR1459529	SAMEA4037274	qiita_sid_10172:10172.2241	R10016.Bedrail.39	4/4/13	39	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	4404821
ERR1459530	SAMEA4037275	qiita_sid_10172:10172.2242	R10016.Glove from Glove Box.39	4/4/13	39	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1331065
ERR1459531	SAMEA4037276	qiita_sid_10172:10172.2243	R10016.Floor.39	4/4/13	39	Floor	R10016	MiSeq1	surface layer	Room_Surface	5274581
ERR1459532	SAMEA4037277	qiita_sid_10172:10172.2244	R10016.Cold Tap Faucet Handle.39	4/4/13	39	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	2873379
ERR1459533	SAMEA4037278	qiita_sid_10172:10172.2256	R10016.Bedrail.40	4/5/13	40	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	4273451
ERR1459534	SAMEA4037279	qiita_sid_10172:10172.2257	R10016.Glove from Glove Box.40	4/5/13	40	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1960735
ERR1459535	SAMEA4037280	qiita_sid_10172:10172.2258	R10016.Floor.40	4/5/13	40	Floor	R10016	MiSeq1	surface layer	Room_Surface	4850120
ERR1459536	SAMEA4037281	qiita_sid_10172:10172.2264	R9016.Bedrail.41	4/6/13	41	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	6208365
ERR1459537	SAMEA4037282	qiita_sid_10172:10172.2265	R9016.Glove from Glove Box.41	4/6/13	41	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1838576
ERR1459538	SAMEA4037283	qiita_sid_10172:10172.2266	R9016.Floor.41	4/6/13	41	Floor	R9016	MiSeq1	surface layer	Room_Surface	4417354
ERR1459539	SAMEA4037284	qiita_sid_10172:10172.2267	R9016.Cold Tap Faucet Handle.41	4/6/13	41	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	1510906
ERR1459540	SAMEA4037285	qiita_sid_10172:10172.2268	R10016.Hand.41	4/6/13	41	Hand	R10016	MiSeq1	sebum	Patient_Skin	4048612
ERR1459541	SAMEA4037286	qiita_sid_10172:10172.2269	R10016.Nose.41	4/6/13	41	Nose	R10016	MiSeq1	sebum	Patient_Skin	302
ERR1459542	SAMEA4037287	qiita_sid_10172:10172.2270	R10016.Axilla.41	4/6/13	41	Axilla	R10016	MiSeq1	sebum	Patient_Skin	1812
ERR1459543	SAMEA4037288	qiita_sid_10172:10172.2271	R10016.Bedrail.41	4/6/13	41	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	151
ERR1459544	SAMEA4037289	qiita_sid_10172:10172.2272	R10016.Glove from Glove Box.41	4/6/13	41	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	151
ERR1459545	SAMEA4037290	qiita_sid_10172:10172.2273	R10016.Floor.41	4/6/13	41	Floor	R10016	MiSeq1	surface layer	Room_Surface	302
ERR1459546	SAMEA4037291	qiita_sid_10172:10172.2280	R9016.Glove from Glove Box.42	4/7/13	42	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	604
ERR1459547	SAMEA4037292	qiita_sid_10172:10172.2281	R9016.Floor.42	4/7/13	42	Floor	R9016	MiSeq1	surface layer	Room_Surface	302
ERR1459548	SAMEA4037293	qiita_sid_10172:10172.2283	R10016.Hand.42	4/7/13	42	Hand	R10016	MiSeq1	sebum	Patient_Skin	755
ERR1459549	SAMEA4037294	qiita_sid_10172:10172.2285	R10016.Axilla.42	4/7/13	42	Axilla	R10016	MiSeq1	sebum	Patient_Skin	151
ERR1459550	SAMEA4037295	qiita_sid_10172:10172.2287	R10016.Glove from Glove Box.42	4/7/13	42	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	151
ERR1459551	SAMEA4037296	qiita_sid_10172:10172.2288	R10016.Floor.42	4/7/13	42	Floor	R10016	MiSeq1	surface layer	Room_Surface	1963
ERR1459552	SAMEA4037297	qiita_sid_10172:10172.2289	R10016.Cold Tap Faucet Handle.42	4/7/13	42	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	151
ERR1459553	SAMEA4037298	qiita_sid_10172:10172.2294	R9016.Bedrail.43	4/8/13	43	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	151
ERR1459554	SAMEA4037299	qiita_sid_10172:10172.2295	R9016.Glove from Glove Box.43	4/8/13	43	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	151
ERR1459555	SAMEA4037300	qiita_sid_10172:10172.2339	R9016.Glove from Glove Box.45	4/10/13	45	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	302
ERR1459556	SAMEA4037301	qiita_sid_10172:10172.2340	R9016.Floor.45	4/10/13	45	Floor	R9016	MiSeq1	surface layer	Room_Surface	151
ERR1459557	SAMEA4037302	qiita_sid_10172:10172.237	R9016.Floor.-38	1/17/13	-38	Floor	R9016	MiSeq1	surface layer	Room_Surface	2023853
ERR1459558	SAMEA4037303	qiita_sid_10172:10172.238	R9016.Cold Tap Water.-38	1/17/13	-38	Cold Tap Water	R9016	MiSeq1	water	Water	1366550
ERR1459559	SAMEA4037304	qiita_sid_10172:10172.2401	R10016.Hand.45	4/10/13	45	Hand	R10016	MiSeq1	sebum	Patient_Skin	151
ERR1459560	SAMEA4037305	qiita_sid_10172:10172.2405	R10016.Glove from Glove Box.45	4/10/13	45	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	453
ERR1459561	SAMEA4037306	qiita_sid_10172:10172.2406	R10016.Floor.45	4/10/13	45	Floor	R10016	MiSeq1	surface layer	Room_Surface	1510
ERR1459562	SAMEA4037307	qiita_sid_10172:10172.2407	R10016.Cold Tap Faucet Handle.45	4/10/13	45	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	302
ERR1459563	SAMEA4037308	qiita_sid_10172:10172.2457	R9016.Bedrail.46	4/11/13	46	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	151
ERR1459564	SAMEA4037309	qiita_sid_10172:10172.2459	R9016.Floor.46	4/11/13	46	Floor	R9016	MiSeq1	surface layer	Room_Surface	151
ERR1459565	SAMEA4037310	qiita_sid_10172:10172.2461	R10016.Hand.46	4/11/13	46	Hand	R10016	MiSeq1	sebum	Patient_Skin	302
ERR1459566	SAMEA4037311	qiita_sid_10172:10172.2462	R10016.Nose.46	4/11/13	46	Nose	R10016	MiSeq1	sebum	Patient_Skin	604
ERR1459567	SAMEA4037312	qiita_sid_10172:10172.2463	R10016.Axilla.46	4/11/13	46	Axilla	R10016	MiSeq1	sebum	Patient_Skin	151
ERR1459568	SAMEA4037313	qiita_sid_10172:10172.2464	R10016.Bedrail.46	4/11/13	46	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	302
ERR1459569	SAMEA4037314	qiita_sid_10172:10172.2465	R10016.Glove from Glove Box.46	4/11/13	46	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	151
ERR1459570	SAMEA4037315	qiita_sid_10172:10172.2466	R10016.Floor.46	4/11/13	46	Floor	R10016	MiSeq1	surface layer	Room_Surface	302
ERR1459571	SAMEA4037316	qiita_sid_10172:10172.2467	R10016.Cold Tap Faucet Handle.46	4/11/13	46	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	151
ERR1459572	SAMEA4037317	qiita_sid_10172:10172.2468	NA.BLANK.46	4/11/13	46	blank control		MiSeq1	sterile water		302
ERR1459573	SAMEA4037318	qiita_sid_10172:10172.2472	R9016.Bedrail.47	4/12/13	47	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	151
ERR1459574	SAMEA4037319	qiita_sid_10172:10172.2473	R9016.Glove from Glove Box.47	4/12/13	47	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	453
ERR1459575	SAMEA4037320	qiita_sid_10172:10172.2474	R9016.Floor.47	4/12/13	47	Floor	R9016	MiSeq1	surface layer	Room_Surface	604
ERR1459576	SAMEA4037321	qiita_sid_10172:10172.2476	R10016.Hand.47	4/12/13	47	Hand	R10016	MiSeq1	sebum	Patient_Skin	302
ERR1459577	SAMEA4037322	qiita_sid_10172:10172.2479	R10016.Bedrail.47	4/12/13	47	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	755
ERR1459578	SAMEA4037323	qiita_sid_10172:10172.2481	R10016.Floor.47	4/12/13	47	Floor	R10016	MiSeq1	surface layer	Room_Surface	151
ERR1459579	SAMEA4037324	qiita_sid_10172:10172.2483	NA.BLANK.47	4/12/13	47	blank control		MiSeq1	sterile water		302
ERR1459580	SAMEA4037325	qiita_sid_10172:10172.2487	R9016.Bedrail.48	4/13/13	48	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	302
ERR1459581	SAMEA4037326	qiita_sid_10172:10172.2502	R9016.Bedrail.49	4/14/13	49	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	5421202
ERR1459582	SAMEA4037327	qiita_sid_10172:10172.2503	R9016.Glove from Glove Box.49	4/14/13	49	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1056094
ERR1459583	SAMEA4037328	qiita_sid_10172:10172.2504	R9016.Floor.49	4/14/13	49	Floor	R9016	MiSeq1	surface layer	Room_Surface	2041369
ERR1459584	SAMEA4037329	qiita_sid_10172:10172.2509	R10016.Bedrail.49	4/14/13	49	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	11832511
ERR1459585	SAMEA4037330	qiita_sid_10172:10172.2511	R10016.Floor.49	4/14/13	49	Floor	R10016	MiSeq1	surface layer	Room_Surface	5323505
ERR1459586	SAMEA4037331	qiita_sid_10172:10172.2512	R10016.Cold Tap Faucet Handle.49	4/14/13	49	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	2764055
ERR1459587	SAMEA4037332	qiita_sid_10172:10172.2513	NA.BLANK.49	4/14/13	49	blank control		MiSeq1	sterile water		864475
ERR1459588	SAMEA4037333	qiita_sid_10172:10172.2517	R9016.Bedrail.50	4/15/13	50	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	2594331
ERR1459589	SAMEA4037334	qiita_sid_10172:10172.2518	R9016.Glove from Glove Box.50	4/15/13	50	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	2861148
ERR1459590	SAMEA4037335	qiita_sid_10172:10172.2519	R9016.Floor.50	4/15/13	50	Floor	R9016	MiSeq1	surface layer	Room_Surface	4527131
ERR1459591	SAMEA4037336	qiita_sid_10172:10172.2520	R9016.Cold Tap Faucet Handle.50	4/15/13	50	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	1343749
ERR1459592	SAMEA4037337	qiita_sid_10172:10172.2524	R10016.Bedrail.50	4/15/13	50	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	4776432
ERR1459593	SAMEA4037338	qiita_sid_10172:10172.2525	R10016.Glove from Glove Box.50	4/15/13	50	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	2372663
ERR1459594	SAMEA4037339	qiita_sid_10172:10172.2526	R10016.Floor.50	4/15/13	50	Floor	R10016	MiSeq1	surface layer	Room_Surface	8113079
ERR1459595	SAMEA4037340	qiita_sid_10172:10172.2528	NA.BLANK.50	4/15/13	50	blank control		MiSeq1	sterile water		1335142
ERR1459596	SAMEA4037341	qiita_sid_10172:10172.2532	R9016.Bedrail.51	4/16/13	51	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	2329779
ERR1459597	SAMEA4037342	qiita_sid_10172:10172.2534	R9016.Floor.51	4/16/13	51	Floor	R9016	MiSeq1	surface layer	Room_Surface	7786617
ERR1459598	SAMEA4037343	qiita_sid_10172:10172.2535	R9016.Cold Tap Faucet Handle.51	4/16/13	51	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	1508490
ERR1459599	SAMEA4037344	qiita_sid_10172:10172.2539	R10016.Bedrail.51	4/16/13	51	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	4507803
ERR1459600	SAMEA4037345	qiita_sid_10172:10172.254	R10016.Floor.-38	1/17/13	-38	Floor	R10016	MiSeq1	surface layer	Room_Surface	1978553
ERR1459601	SAMEA4037346	qiita_sid_10172:10172.2540	R10016.Glove from Glove Box.51	4/16/13	51	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	2682364
ERR1459602	SAMEA4037347	qiita_sid_10172:10172.2541	R10016.Floor.51	4/16/13	51	Floor	R10016	MiSeq1	surface layer	Room_Surface	8825044
ERR1459603	SAMEA4037348	qiita_sid_10172:10172.2542	R10016.Cold Tap Faucet Handle.51	4/16/13	51	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	3030721
ERR1459604	SAMEA4037349	qiita_sid_10172:10172.2543	NA.BLANK.51	4/16/13	51	blank control		MiSeq1	sterile water		5266578
ERR1459605	SAMEA4037350	qiita_sid_10172:10172.255	R10016.Cold Tap Water.-38	1/17/13	-38	Cold Tap Water	R10016	MiSeq1	water	Water	2265
ERR1459606	SAMEA4037351	qiita_sid_10172:10172.2558	R9016.Hand.52	4/17/13	52	Hand	R9016	MiSeq1	sebum	Patient_Skin	7472235
ERR1459607	SAMEA4037352	qiita_sid_10172:10172.2559	R9016.Nose.52	4/17/13	52	Nose	R9016	MiSeq1	sebum	Patient_Skin	4675866
ERR1459608	SAMEA4037353	qiita_sid_10172:10172.2560	R9016.Axilla.52	4/17/13	52	Axilla	R9016	MiSeq1	sebum	Patient_Skin	1266286
ERR1459609	SAMEA4037354	qiita_sid_10172:10172.2561	R9016.Bedrail.52	4/17/13	52	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	9396579
ERR1459610	SAMEA4037355	qiita_sid_10172:10172.2563	R9016.Floor.52	4/17/13	52	Floor	R9016	MiSeq1	surface layer	Room_Surface	3301011
ERR1459611	SAMEA4037356	qiita_sid_10172:10172.2564	R9016.Cold Tap Faucet Handle.52	4/17/13	52	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	7789033
ERR1459612	SAMEA4037357	qiita_sid_10172:10172.2627	R10016.Bedrail.52	4/17/13	52	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	3094443
ERR1459613	SAMEA4037358	qiita_sid_10172:10172.2628	R10016.Glove from Glove Box.52	4/17/13	52	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1233670
ERR1459614	SAMEA4037359	qiita_sid_10172:10172.2629	R10016.Floor.52	4/17/13	52	Floor	R10016	MiSeq1	surface layer	Room_Surface	2889838
ERR1459615	SAMEA4037360	qiita_sid_10172:10172.2682	R9016.Floor.53	4/18/13	53	Floor	R9016	MiSeq1	surface layer	Room_Surface	7636825
ERR1459616	SAMEA4037361	qiita_sid_10172:10172.2683	R9016.Cold Tap Faucet Handle.53	4/18/13	53	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	5809121
ERR1459617	SAMEA4037362	qiita_sid_10172:10172.2688	R10016.Glove from Glove Box.53	4/18/13	53	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1097921
ERR1459618	SAMEA4037363	qiita_sid_10172:10172.2689	R10016.Floor.53	4/18/13	53	Floor	R10016	MiSeq1	surface layer	Room_Surface	3013356
ERR1459619	SAMEA4037364	qiita_sid_10172:10172.2690	R10016.Cold Tap Faucet Handle.53	4/18/13	53	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	1489464
ERR1459620	SAMEA4037365	qiita_sid_10172:10172.2692	R9016.Hand.54	4/19/13	54	Hand	R9016	MiSeq1	sebum	Patient_Skin	6291113
ERR1459621	SAMEA4037366	qiita_sid_10172:10172.2693	R9016.Nose.54	4/19/13	54	Nose	R9016	MiSeq1	sebum	Patient_Skin	989805
ERR1459622	SAMEA4037367	qiita_sid_10172:10172.2694	R9016.Axilla.54	4/19/13	54	Axilla	R9016	MiSeq1	sebum	Patient_Skin	5129017
ERR1459623	SAMEA4037368	qiita_sid_10172:10172.2695	R9016.Bedrail.54	4/19/13	54	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	5362916
ERR1459624	SAMEA4037369	qiita_sid_10172:10172.2697	R9016.Floor.54	4/19/13	54	Floor	R9016	MiSeq1	surface layer	Room_Surface	7709305
ERR1459625	SAMEA4037370	qiita_sid_10172:10172.2698	R9016.Cold Tap Faucet Handle.54	4/19/13	54	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	5254800
ERR1459626	SAMEA4037371	qiita_sid_10172:10172.2703	R10016.Glove from Glove Box.54	4/19/13	54	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	2399692
ERR1459627	SAMEA4037372	qiita_sid_10172:10172.2704	R10016.Floor.54	4/19/13	54	Floor	R10016	MiSeq1	surface layer	Room_Surface	7608135
ERR1459628	SAMEA4037373	qiita_sid_10172:10172.2705	R10016.Cold Tap Faucet Handle.54	4/19/13	54	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	5881752
ERR1459629	SAMEA4037374	qiita_sid_10172:10172.2707	R9016.Hand.55	4/20/13	55	Hand	R9016	MiSeq1	sebum	Patient_Skin	4136494
ERR1459630	SAMEA4037375	qiita_sid_10172:10172.2708	R9016.Nose.55	4/20/13	55	Nose	R9016	MiSeq1	sebum	Patient_Skin	1079801
ERR1459631	SAMEA4037376	qiita_sid_10172:10172.2710	R9016.Bedrail.55	4/20/13	55	Bedrail	R9016	MiSeq1	surface layer	Room_Surface	4647327
ERR1459632	SAMEA4037377	qiita_sid_10172:10172.2711	R9016.Glove from Glove Box.55	4/20/13	55	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	1607697
ERR1459633	SAMEA4037378	qiita_sid_10172:10172.2712	R9016.Floor.55	4/20/13	55	Floor	R9016	MiSeq1	surface layer	Room_Surface	3173416
ERR1459634	SAMEA4037379	qiita_sid_10172:10172.2713	R9016.Cold Tap Faucet Handle.55	4/20/13	55	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	7174312
ERR1459635	SAMEA4037380	qiita_sid_10172:10172.2717	R10016.Bedrail.55	4/20/13	55	Bedrail	R10016	MiSeq1	surface layer	Room_Surface	5258273
ERR1459636	SAMEA4037381	qiita_sid_10172:10172.2718	R10016.Glove from Glove Box.55	4/20/13	55	Glove from Glove Box	R10016	MiSeq1	surface layer	Glove	1038578
ERR1459637	SAMEA4037382	qiita_sid_10172:10172.2719	R10016.Floor.55	4/20/13	55	Floor	R10016	MiSeq1	surface layer	Room_Surface	2815848
ERR1459638	SAMEA4037383	qiita_sid_10172:10172.272	R9016.Floor.-37	1/18/13	-37	Floor	R9016	MiSeq1	surface layer	Room_Surface	1639860
ERR1459639	SAMEA4037384	qiita_sid_10172:10172.2720	R10016.Cold Tap Faucet Handle.55	4/20/13	55	Cold Tap Faucet Handle	R10016	MiSeq1	surface layer	Room_Surface	1812
ERR1459640	SAMEA4037385	qiita_sid_10172:10172.2721	NA.BLANK.55	4/20/13	55	blank control		MiSeq1	sterile water		755
ERR1459641	SAMEA4037386	qiita_sid_10172:10172.2726	R9016.Glove from Glove Box.56	4/21/13	56	Glove from Glove Box	R9016	MiSeq1	surface layer	Glove	453
ERR1459642	SAMEA4037387	qiita_sid_10172:10172.2728	R9016.Cold Tap Faucet Handle.56	4/21/13	56	Cold Tap Faucet Handle	R9016	MiSeq1	surface layer	Room_Surface	302
ERR1459643	SAMEA4037388	qiita_sid_10172:10172.2729	R10016.Hand.56	4/21/13	56	Hand	R10016	MiSeq1	sebum	Patient_Skin	302
ERR1459644	SAMEA4037389	qiita_sid_10172:10172.273	R9016.Cold Tap Water.-37	1/18/13	-37	Cold Tap Water	R9016	MiSeq1	water	Water	1909093
